run_id,candidate_id,candidate,model,prompt_strategy,target_class,saturation_level,text_type,source_adapter,source_file,original_text,normalized_text,phonemes,total_phonemes,target_count,saturation_percentage,passes_saturation,is_valid,failure_reasons,word_count,dictionary_mode,dictionary_backend,dictionary_word_validity,dictionary_invalid_words,dictionary_unknown_words,dictionary_review_complete
20260604_160116,20260604_160116_00010,puna,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puna,puna,p u n a,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00011,pun,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pun,pun,p u n,3,3,100.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00012,puno,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puno,puno,p u n o,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00013,punina,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punina,punina,p u n i n a,6,4,66.66666666666666,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00014,unuk,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,unuk,unuk,u n u k,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00015,unuka,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,unuka,unuka,u n u k a,5,3,60.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00016,munja,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munja,munja,m u nj a,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00017,mumljanje,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,mumljanje,mumljanje,m u m lj a nj e,7,4,57.14285714285714,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00018,mumljati,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,mumljati,mumljati,m u m lj a t i,7,3,42.857142857142854,False,False,failed_saturation,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00019,numbat,ChatGPT Plus,paper_style,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,numbat,numbat,n u m b a t,6,4,66.66666666666666,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00020,buba,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buba,buba,b u b a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00021,bubanj,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubanj,bubanj,b u b a nj,5,4,80.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00022,bunar,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bunar,bunar,b u n a r,5,3,60.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00023,buna,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buna,buna,b u n a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00024,bumbar,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bumbar,bumbar,b u m b a r,6,4,66.66666666666666,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00025,pumpa,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpa,pumpa,p u m p a,5,4,80.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00026,pun,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pun,pun,p u n,3,3,100.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00027,puna,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puna,puna,p u n a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00028,puno,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puno,puno,p u n o,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00029,puni,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puni,puni,p u n i,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00030,punina,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punina,punina,p u n i n a,6,4,66.66666666666666,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00031,unuk,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,unuk,unuk,u n u k,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00032,unuka,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,unuka,unuka,u n u k a,5,3,60.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00033,munja,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munja,munja,m u nj a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00034,munjina,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munjina,munjina,m u nj i n a,6,4,66.66666666666666,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00035,mumljati,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,mumljati,mumljati,m u m lj a t i,7,3,42.857142857142854,False,False,failed_saturation;duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00036,mumljanje,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,mumljanje,mumljanje,m u m lj a nj e,7,4,57.14285714285714,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00037,bubnjar,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnjar,bubnjar,b u b nj a r,6,4,66.66666666666666,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00038,bubnjava,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnjava,bubnjava,b u b nj a v a,7,4,57.14285714285714,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00039,punjenje,ChatGPT Plus,strict_plain_list,N,50.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punjenje,punjenje,p u nj e nj e,6,4,66.66666666666666,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00040,Mama mumlja punu bundu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama mumlja punu bundu.,mama mumlja punu bundu,m a m a m u m lj a p u n u b u n d u,18,13,72.22222222222221,True,True,,4,none,none,yes,,,yes
20260604_160116,20260604_160116_00041,Mima puni bunar.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mima puni bunar.,mima puni bunar,m i m a p u n i b u n a r,13,8,61.53846153846154,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00042,Muna puni pumpu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Muna puni pumpu.,muna puni pumpu,m u n a p u n i p u m p u,13,11,84.61538461538461,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00043,Buba mami Nenu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba mami Nenu.,buba mami nenu,b u b a m a m i n e n u,12,8,66.66666666666666,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00044,Nina puni bubanj.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nina puni bubanj.,nina puni bubanj,n i n a p u n i b u b a nj,13,9,69.23076923076923,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00045,Mamin unuk bubnja.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mamin unuk bubnja.,mamin unuk bubnja,m a m i n u n u k b u b nj a,14,10,71.42857142857143,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00046,Buba mumlja mami.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba mumlja mami.,buba mumlja mami,b u b a m u m lj a m a m i,13,8,61.53846153846154,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00047,Neno pumpa bunar.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Neno pumpa bunar.,neno pumpa bunar,n e n o p u m p a b u n a r,14,9,64.28571428571429,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00048,Bubanj puni buku.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Bubanj puni buku.,bubanj puni buku,b u b a nj p u n i b u k u,13,10,76.92307692307693,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00049,Mima nudi bunu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mima nudi bunu.,mima nudi bunu,m i m a n u d i b u n u,12,8,66.66666666666666,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00050,Mama budi Nenu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama budi Nenu.,mama budi nenu,m a m a b u d i n e n u,12,7,58.333333333333336,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00051,Nina mami unuka.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nina mami unuka.,nina mami unuka,n i n a m a m i u n u k a,13,7,53.84615384615385,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00052,Unuk mumlja mami.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk mumlja mami.,unuk mumlja mami,u n u k m u m lj a m a m i,13,8,61.53846153846154,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00053,Buba puni bunar.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba puni bunar.,buba puni bunar,b u b a p u n i b u n a r,13,9,69.23076923076923,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00054,Neno budi mamu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Neno budi mamu.,neno budi mamu,n e n o b u d i m a m u,12,7,58.333333333333336,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00055,Mamin bunar pupa.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mamin bunar pupa.,mamin bunar pupa,m a m i n b u n a r p u p a,14,9,64.28571428571429,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00056,Bubnjar budi Ninu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Bubnjar budi Ninu.,bubnjar budi ninu,b u b nj a r b u d i n i n u,14,9,64.28571428571429,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00057,Mama pumpa gumu.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama pumpa gumu.,mama pumpa gumu,m a m a p u m p a g u m u,13,9,69.23076923076923,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00058,Nina mumlja puno.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nina mumlja puno.,nina mumlja puno,n i n a m u m lj a p u n o,13,8,61.53846153846154,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00059,Buba bubnja mami.,ChatGPT Plus,paper_style,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba bubnja mami.,buba bubnja mami,b u b a b u b nj a m a m i,13,9,69.23076923076923,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00060,Mama puni pumpu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama puni pumpu.,mama puni pumpu,m a m a p u n i p u m p u,13,10,76.92307692307693,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00061,Buba budi mamu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba budi mamu.,buba budi mamu,b u b a b u d i m a m u,12,8,66.66666666666666,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00062,Unuk nosi bundu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk nosi bundu.,unuk nosi bundu,u n u k n o s i b u n d u,13,8,61.53846153846154,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00063,Mama nudi bunar.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama nudi bunar.,mama nudi bunar,m a m a n u d i b u n a r,13,7,53.84615384615385,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00064,Nina puni bubanj.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nina puni bubanj.,nina puni bubanj,n i n a p u n i b u b a nj,13,9,69.23076923076923,True,False,duplicate,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00065,Bubanjar puni bubanj.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Bubanjar puni bubanj.,bubanjar puni bubanj,b u b a nj a r p u n i b u b a nj,16,11,68.75,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00066,Mama kupuje bundu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama kupuje bundu.,mama kupuje bundu,m a m a k u p u j e b u n d u,15,9,60.0,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00067,Unuk pumpa gumu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk pumpa gumu.,unuk pumpa gumu,u n u k p u m p a g u m u,13,10,76.92307692307693,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00068,Buba pada u bunar.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba pada u bunar.,buba pada u bunar,b u b a p a d a u b u n a r,14,8,57.14285714285714,True,True,,4,none,none,yes,,,yes
20260604_160116,20260604_160116_00069,Mama budi unuka.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama budi unuka.,mama budi unuka,m a m a b u d i u n u k a,13,7,53.84615384615385,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00070,Nena puni pumpu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nena puni pumpu.,nena puni pumpu,n e n a p u n i p u m p u,13,10,76.92307692307693,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00071,Buba mumlja mami.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba mumlja mami.,buba mumlja mami,b u b a m u m lj a m a m i,13,8,61.53846153846154,True,False,duplicate,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00072,Mama plete punđu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama plete punđu.,mama plete punđu,m a m a p l e t e p u n đ u,14,7,50.0,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00073,Unuk nosi pupu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk nosi pupu.,unuk nosi pupu,u n u k n o s i p u p u,12,8,66.66666666666666,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00074,Nina nudi mamu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nina nudi mamu.,nina nudi mamu,n i n a n u d i m a m u,12,7,58.333333333333336,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00075,Bunar puni munja.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Bunar puni munja.,bunar puni munja,b u n a r p u n i m u nj a,13,9,69.23076923076923,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00076,Mama kupuje pumpu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Mama kupuje pumpu.,mama kupuje pumpu,m a m a k u p u j e p u m p u,15,10,66.66666666666666,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00077,Buba nosi bundu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Buba nosi bundu.,buba nosi bundu,b u b a n o s i b u n d u,13,8,61.53846153846154,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00078,Nena budi babu.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Nena budi babu.,nena budi babu,n e n a b u d i b a b u,12,7,58.333333333333336,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00079,Unuk puni bunar.,ChatGPT Plus,strict_plain_list,N,50.0,sentence,manual_csv,data/chatgpt_plus_task16_full.csv,Unuk puni bunar.,unuk puni bunar,u n u k p u n i b u n a r,13,9,69.23076923076923,True,True,,3,none,none,yes,,,yes
20260604_160116,20260604_160116_00080,pun,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pun,pun,p u n,3,3,100.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00081,puna,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puna,puna,p u n a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00082,puno,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puno,puno,p u n o,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00083,puni,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puni,puni,p u n i,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00084,punu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punu,punu,p u n u,4,4,100.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00085,pumpa,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpa,pumpa,p u m p a,5,4,80.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00086,pumpe,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpe,pumpe,p u m p e,5,4,80.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00087,pumpu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pumpu,pumpu,p u m p u,5,5,100.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00088,buba,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buba,buba,b u b a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00089,bubu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubu,bubu,b u b u,4,4,100.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00090,bube,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bube,bube,b u b e,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00091,bubi,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubi,bubi,b u b i,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00092,bubanj,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubanj,bubanj,b u b a nj,5,4,80.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00093,bubnja,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnja,bubnja,b u b nj a,5,4,80.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00094,bubnju,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnju,bubnju,b u b nj u,5,5,100.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00095,bubnjem,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bubnjem,bubnjem,b u b nj e m,6,5,83.33333333333334,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00096,buna,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buna,buna,b u n a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00097,bunu,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bunu,bunu,b u n u,4,4,100.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00098,buni,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buni,buni,b u n i,4,3,75.0,True,True,,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00099,munja,ChatGPT Plus,paper_style,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,munja,munja,m u nj a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00100,pun,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,pun,pun,p u n,3,3,100.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00101,puna,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puna,puna,p u n a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00102,puno,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puno,puno,p u n o,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00103,puni,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,puni,puni,p u n i,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00104,punu,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,punu,punu,p u n u,4,4,100.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00105,buna,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buna,buna,b u n a,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00106,bunu,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,bunu,bunu,b u n u,4,4,100.0,True,False,duplicate,1,none,none,yes,,,yes
20260604_160116,20260604_160116_00107,buni,ChatGPT Plus,strict_plain_list,N,70.0,word,manual_csv,data/chatgpt_plus_task16_full.csv,buni,buni,b u n i,4,3,75.0,True,False,duplicate,1,none,none,yes,,,yes
